id,host_id,distrito,barrio,tipo_alquiler,precio,accommodates,bedrooms,beds,minimo_noches,total_inmuebles_host,disponibilidad_365,dis_centro,tipo_fuente,latitude,longitude
48154,219476,LA SAIDIA,MORVEDRE,Entire home/apt,117.5,4,2.0,2.0,3,4,150,1.5558920267775465,Mercado,39.48375,-0.37502
165971,791187,EXTRAMURS,LA ROQUETA,Entire home/apt,145.25,4,1.0,1.0,5,7,29,0.5327830550865406,Mercado,39.4679,-0.38206
182221,1315567,CAMINS AL GRAU,AIORA,Entire home/apt,745.0,5,2.0,5.0,3,1,176,2.9303171919957114,Mercado,39.46343,-0.34325
288057,1497590,LA SAIDIA,MORVEDRE,Entire home/apt,109.0,3,1.0,2.0,4,3,84,1.5587012216041436,Mercado,39.48367,-0.37377
308525,1504505,EXTRAMURS,EL BOTANIC,Entire home/apt,92.25,3,1.0,2.0,14,1,173,0.904092710193031,Mercado,39.47328,-0.38588
313137,1610077,L'EIXAMPLE,RUSSAFA,Entire home/apt,82.0,3,2.0,2.0,14,1,226,0.7306324017037205,Mercado,39.46359,-0.37359
346695,1757298,CIUTAT VELLA,EL CARME,Entire home/apt,113.5,4,2.0,2.0,2,1,258,1.043620333889708,Mercado,39.47917,-0.377
361016,1145189,EXTRAMURS,ARRANCAPINS,Entire home/apt,135.75,4,3.0,5.0,2,4,162,1.2778839925257,Mercado,39.46051,-0.38512
411385,2048040,CIUTAT VELLA,EL PILAR,Entire home/apt,142.5,4,2.0,2.0,2,1,130,0.6443515515717239,Mercado,39.47252,-0.38299
447232,211991268,CIUTAT VELLA,EL MERCAT,Entire home/apt,120.5,4,1.0,2.0,1,72,0,0.3414177219607145,Mercado,39.47258,-0.37805
467151,2319737,BENICALAP,BENICALAP,Entire home/apt,94.0,3,1.0,3.0,3,1,203,3.2414787080229472,Mercado,39.49225,-0.40044
476415,2361433,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,163.75,4,2.0,3.0,2,2,119,2.202493336848211,Mercado,39.46066,-0.35361
478752,2370939,CAMPANAR,SANT PAU,Entire home/apt,166.5,4,1.0,3.0,4,1,315,3.317207602835206,Mercado,39.49038,-0.40433
579273,2849128,CIUTAT VELLA,EL PILAR,Entire home/apt,66.0,3,1.0,1.0,2,1,238,0.6109813428841501,Mercado,39.47227,-0.38272
595233,2940808,CAMPANAR,SANT PAU,Entire home/apt,91.0,3,1.0,1.0,2,1,216,2.8253414805847212,Mercado,39.47451,-0.4087
633762,3155089,CIUTAT VELLA,LA SEU,Entire home/apt,146.75,4,0.0,2.0,1,12,312,0.9904351043282767,Mercado,39.4787,-0.37599
643644,3218281,L'EIXAMPLE,RUSSAFA,Entire home/apt,144.0,3,1.0,2.0,2,1,34,1.038631236348832,Mercado,39.46052,-0.37771
663047,3095064,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,169.75,4,2.0,2.0,1,1,100,1.949319839953888,Mercado,39.46358,-0.35514
672551,3410950,CIUTAT VELLA,EL PILAR,Entire home/apt,476.0,10,5.0,9.0,2,1,288,0.7977473058990484,Mercado,39.47409,-0.38381
681925,3462415,CIUTAT VELLA,EL MERCAT,Entire home/apt,156.0,2,1.0,1.0,2,1,223,0.5160725733275495,Mercado,39.47321,-0.38044
682219,219476,LA SAIDIA,SANT ANTONI,Entire home/apt,53.75,2,1.0,2.0,5,4,3,1.8922993631695058,Mercado,39.48678588867188,-0.375119000673294
688130,3512981,EL PLA DEL REAL,MESTALLA,Entire home/apt,242.0,7,4.0,6.0,11,1,323,1.9713729002193168,Mercado,39.47291,-0.35376
716081,3690047,L'EIXAMPLE,RUSSAFA,Entire home/apt,122.0,5,3.0,4.0,60,5,261,1.085326901771612,Mercado,39.46005,-0.37687
720307,3717753,EXTRAMURS,EL BOTANIC,Entire home/apt,59.75,2,1.0,1.0,2,1,0,1.0196062615423704,Mercado,39.47573,-0.38542
760857,372326,CIUTAT VELLA,EL MERCAT,Entire home/apt,110.5,4,1.0,2.0,20,2,223,0.5001619094833442,Mercado,39.47305,-0.38039
772380,4075514,CIUTAT VELLA,EL MERCAT,Entire home/apt,104.25,2,1.0,1.0,3,6,70,0.4583400561016916,Mercado,39.47391,-0.37675
782942,4075514,CIUTAT VELLA,EL MERCAT,Entire home/apt,104.5,2,1.0,1.0,3,6,176,0.45070450716702354,Mercado,39.47384,-0.37677
853840,2361433,CIUTAT VELLA,EL MERCAT,Entire home/apt,121.75,4,1.0,2.0,2,2,81,0.2988783805397802,Mercado,39.47234,-0.3775
880307,4655487,JESUS,LA RAIOSA,Entire home/apt,58.333333333333336,2,2.0,1.0,21,1,26,1.450836484102612,Mercado,39.45987,-0.38732
923390,4966350,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,180.25,4,2.0,3.0,3,9,270,0.09931732006234692,Mercado,39.46951,-0.37527
927457,4356813,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,78.75,3,1.0,2.0,3,1,48,0.2457649430995848,Mercado,39.46949,-0.37353
938734,4708020,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,81.75,2,1.0,1.0,2,10,290,0.12157889058431046,Mercado,39.46894,-0.37549
955937,5194762,CAMPANAR,SANT PAU,Entire home/apt,199.0,2,1.0,1.0,2,1,1,2.0752932855947166,Mercado,39.47578,-0.39926
960147,4678441,CIUTAT VELLA,EL CARME,Entire home/apt,130.75,2,1.0,1.0,2,1,293,0.9051531617936149,Mercado,39.47753,-0.37966
970809,5305009,CIUTAT VELLA,EL MERCAT,Entire home/apt,118.5,3,1.0,2.0,4,3,308,0.4433012522632898,Mercado,39.47376,-0.37578
983548,1120386,EXTRAMURS,LA ROQUETA,Entire home/apt,89.0,4,1.0,2.0,3,1,324,0.5973086315688796,Mercado,39.46527,-0.3801
993282,5456718,EXTRAMURS,LA ROQUETA,Entire home/apt,95.0,2,1.0,1.0,2,1,48,0.5610286645307014,Mercado,39.46614,-0.38086
995182,5318547,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,260.0,8,3.0,6.0,3,1,295,0.3906485692092482,Mercado,39.47062,-0.37194
1043431,3269596,CIUTAT VELLA,EL MERCAT,Entire home/apt,124.75,3,2.0,3.0,5,2,180,0.4396415600443019,Mercado,39.47344,-0.37836
1076404,2869421,EXTRAMURS,ARRANCAPINS,Entire home/apt,100.0,2,1.0,1.0,2,1,302,0.749785390208539,Mercado,39.46771240234375,-0.3846670091152191
1145001,6278049,L'EIXAMPLE,RUSSAFA,Entire home/apt,97.66666666666667,4,3.0,2.0,2,1,147,1.0783326549009815,Mercado,39.46043,-0.37314
1147656,6258307,CAMPANAR,SANT PAU,Entire home/apt,139.75,6,3.0,5.0,5,1,193,3.2790257219577064,Mercado,39.489837646484375,-0.4043799936771393
1232560,5955237,L'EIXAMPLE,RUSSAFA,Entire home/apt,123.25,4,2.0,2.0,1,1,269,0.744636328168128,Mercado,39.46312,-0.37694
1308898,7115413,CIUTAT VELLA,EL CARME,Entire home/apt,112.5,5,2.0,3.0,3,1,201,1.190572858761426,Mercado,39.48005,-0.38036
1331704,5824416,L'EIXAMPLE,RUSSAFA,Entire home/apt,59.0,3,1.0,2.0,2,1,52,0.9355807729064263,Mercado,39.46139,-0.37657
1381562,7481013,CIUTAT VELLA,EL CARME,Entire home/apt,99.5,4,2.0,2.0,3,1,0,1.1564959888831619,Mercado,39.47938,-0.3816
1400077,727214,CIUTAT VELLA,EL CARME,Entire home/apt,96.0,4,2.0,3.0,7,1,28,0.9536725410067924,Mercado,39.47837,-0.37671
1460051,6871400,L'EIXAMPLE,LA GRAN VIA,Entire home/apt,131.0,4,2.0,3.0,3,1,258,1.0802575140220472,Mercado,39.46449,-0.36583
1470620,3828810,JESUS,LA RAIOSA,Entire home/apt,89.25,4,2.0,3.0,7,1,192,1.5915010492946493,Mercado,39.45716,-0.38505
1538774,8204317,CIUTAT VELLA,EL CARME,Entire home/apt,145.75,4,1.0,1.0,4,1,118,1.1077039361366707,Mercado,39.47973,-0.37538
1639276,8704211,EXTRAMURS,LA ROQUETA,Entire home/apt,151.66666666666666,7,3.0,6.0,3,2,249,0.44136033936217867,Mercado,39.46665,-0.37949
1740954,3690047,L'EIXAMPLE,RUSSAFA,Entire home/apt,130.0,5,3.0,4.0,30,5,237,1.172325763911775,Mercado,39.45926,-0.37637
1842000,9222108,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,182.0,6,3.0,5.0,11,1,344,2.6969017386468117,Mercado,39.45848846435547,-0.3485839962959289
1842193,9244329,L'EIXAMPLE,RUSSAFA,Entire home/apt,103.33333333333333,2,1.0,1.0,3,3,233,1.0807924735985501,Mercado,39.46163,-0.36955
1895636,9609511,CIUTAT VELLA,LA XEREA,Entire home/apt,160.25,5,3.0,4.0,30,1,365,0.6118287726311818,Mercado,39.47343,-0.37101
2053439,10172001,CIUTAT VELLA,LA XEREA,Entire home/apt,131.25,2,1.0,3.0,3,1,305,0.8081724249119341,Mercado,39.47625,-0.37203
2211787,9855565,EXTRAMURS,ARRANCAPINS,Entire home/apt,89.75,4,1.0,3.0,3,1,120,0.6412223993720404,Mercado,39.46609,-0.38208
2364778,3454879,L'EIXAMPLE,LA GRAN VIA,Entire home/apt,132.25,4,2.0,3.0,7,1,15,0.9852781887198044,Mercado,39.46807,-0.36511
2486462,12723722,CIUTAT VELLA,LA SEU,Entire home/apt,107.75,3,2.0,2.0,3,1,247,0.7296461004547061,Mercado,39.47636,-0.37638
2488639,12737363,POBLATS DE L'OEST,BENIMAMET,Entire home/apt,137.75,4,2.0,4.0,2,1,50,5.768042164901098,Mercado,39.50489,-0.42584
2535466,9933766,EXTRAMURS,LA ROQUETA,Entire home/apt,172.33333333333334,2,1.0,1.0,7,1,190,0.4274268827606635,Mercado,39.4682,-0.38089
2646820,1497590,LA SAIDIA,MORVEDRE,Entire home/apt,117.0,4,2.0,2.0,4,3,325,1.8344591309379255,Mercado,39.48614,-0.37346
2651925,5175147,L'EIXAMPLE,RUSSAFA,Entire home/apt,56.0,3,2.0,2.0,2,1,48,0.9972995206106414,Mercado,39.46331,-0.36835
2706156,13849445,CIUTAT VELLA,EL CARME,Entire home/apt,124.66666666666667,3,1.0,2.0,2,1,82,1.0361525622677727,Mercado,39.47863,-0.38021
2725241,13945003,EXTRAMURS,ARRANCAPINS,Entire home/apt,142.25,3,1.0,1.0,2,3,243,1.018650270008092,Mercado,39.461,-0.37965
2821086,14432005,CIUTAT VELLA,LA SEU,Entire home/apt,104.0,2,1.0,1.0,30,1,0,0.5413185625829395,Mercado,39.47449,-0.37468
2851410,1497590,EXTRAMURS,ARRANCAPINS,Entire home/apt,121.66666666666667,4,2.0,2.0,4,3,149,1.0655883566910982,Mercado,39.4682,-0.3886
3070240,3155089,CIUTAT VELLA,LA SEU,Entire home/apt,193.5,6,2.0,4.0,1,12,320,0.9681463720482477,Mercado,39.4785,-0.37601
3079779,2400319,EXTRAMURS,LA PETXINA,Entire home/apt,93.75,4,1.0,2.0,3,1,23,1.249762714295769,Mercado,39.47483,-0.38938
3097721,5072520,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,124.0,6,2.0,4.0,5,2,20,2.968942267404982,Mercado,39.45797,-0.34537
3117996,5072520,L'OLIVERETA,NOU MOLES,Entire home/apt,100.0,4,2.0,3.0,3,2,83,1.6465089137006432,Mercado,39.46974,-0.39554
3275736,670775,EL PLA DEL REAL,JAUME ROIG,Entire home/apt,199.0,2,2.0,1.0,10,5,0,1.9421239096034717,Mercado,39.484,-0.3632
3276114,670775,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,225.0,6,2.0,3.0,10,5,5,1.6523489635764421,Mercado,39.45895,-0.36322
3398866,560986397,CIUTAT VELLA,EL PILAR,Entire home/apt,210.0,4,2.0,2.0,3,1,250,0.8569057393742888,Mercado,39.47493,-0.38381
3459023,372326,CIUTAT VELLA,EL MERCAT,Entire home/apt,109.0,3,1.0,2.0,28,2,239,0.3768987648203728,Mercado,39.47224,-0.37941
3472484,17493319,EXTRAMURS,LA ROQUETA,Entire home/apt,93.75,4,1.0,2.0,3,5,145,0.41034960232391365,Mercado,39.46761,-0.38021
3517823,3242505,EXTRAMURS,ARRANCAPINS,Entire home/apt,143.25,6,3.0,3.0,4,1,204,0.9536452109276391,Mercado,39.46854,-0.38735
3550616,17681626,QUATRE CARRERES,MALILLA,Entire home/apt,100.5,6,3.0,4.0,2,1,242,2.2537445534627163,Mercado,39.44965,-0.3736
3554160,185240,CIUTAT VELLA,LA SEU,Entire home/apt,118.0,2,1.0,1.0,2,1,201,0.4682529965419839,Mercado,39.474,-0.37599
3643077,14220620,L'EIXAMPLE,RUSSAFA,Entire home/apt,144.0,2,1.0,1.0,3,1,93,0.7694920450377668,Mercado,39.46331,-0.37326
3798923,7740877,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,90.75,3,1.0,1.0,2,1,139,2.8069537763965373,Mercado,39.46028,-0.34609
3910499,13036093,ALGIROS,LA CARRASCA,Entire home/apt,78.0,2,1.0,1.0,5,1,85,3.218588374906164,Mercado,39.47265,-0.33906
3937711,18539683,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,56.5,3,1.0,2.0,2,1,233,2.9828175933857075,Mercado,39.46118,-0.34347
3995313,20712235,CIUTAT VELLA,EL CARME,Entire home/apt,126.0,6,2.0,3.0,2,1,76,1.0289048166668993,Mercado,39.47834,-0.38097
4140461,5603919,L'EIXAMPLE,RUSSAFA,Entire home/apt,91.33333333333333,4,2.0,2.0,2,3,224,0.9224142906622577,Mercado,39.46156,-0.37515
4216011,15677841,CIUTAT VELLA,EL MERCAT,Entire home/apt,159.75,5,2.0,4.0,2,4,131,0.4429564494986784,Mercado,39.47308,-0.37929
4216116,15677841,CIUTAT VELLA,EL MERCAT,Entire home/apt,112.25,4,1.0,2.0,2,4,240,0.581820389969562,Mercado,39.47501,-0.37697
4230255,21952955,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,Entire home/apt,94.0,4,2.0,3.0,2,1,123,2.1259250771308884,Mercado,39.45556,-0.35985
4252632,123160301,QUATRE CARRERES,MALILLA,Entire home/apt,134.75,6,3.0,4.0,5,71,61,1.6561523909764642,Mercado,39.45493947539758,-0.3775754766597634
4468939,1461256,EXTRAMURS,ARRANCAPINS,Entire home/apt,190.0,4,3.0,3.0,2,1,345,1.0138688752017901,Mercado,39.4631,-0.38437
4489050,5174605,L'EIXAMPLE,RUSSAFA,Entire home/apt,147.0,4,2.0,2.0,1,1,29,0.781504273765192,Mercado,39.46297073364258,-0.3742240071296692
4586824,23776415,L'EIXAMPLE,RUSSAFA,Entire home/apt,46.25,4,2.0,2.0,28,1,30,0.8051943520780283,Mercado,39.46269,-0.3746
4595165,23819032,CIUTAT VELLA,EL MERCAT,Entire home/apt,179.0,4,2.0,2.0,3,3,296,0.37600818027122873,Mercado,39.47317,-0.37671
5092574,26311267,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,78.5,2,1.0,1.0,3,1,181,0.2955920099476215,Mercado,39.46932,-0.37975
5191760,4075514,CIUTAT VELLA,EL MERCAT,Entire home/apt,110.75,2,1.0,1.0,3,6,173,0.4540981021311333,Mercado,39.47387,-0.37678
5229002,18677767,L'EIXAMPLE,RUSSAFA,Entire home/apt,214.25,5,3.0,4.0,2,1,233,1.1851254516697096,Mercado,39.45916,-0.37563
5264483,2037083,RASCANYA,SANT LLORENS,Entire home/apt,108.0,3,1.0,2.0,28,12,70,2.950565413017743,Mercado,39.49344,-0.36077
5283997,27357046,CIUTAT VELLA,EL MERCAT,Entire home/apt,392.0,4,2.0,3.0,2,1,199,0.4157586854021829,Mercado,39.47352,-0.37589
5401943,1512611,CIUTAT VELLA,EL PILAR,Entire home/apt,140.75,6,2.0,4.0,2,3,34,0.47034992566956296,Mercado,39.47165,-0.38129
5431062,28171930,CIUTAT VELLA,EL MERCAT,Entire home/apt,140.0,4,1.0,1.0,2,2,106,0.2909958528303346,Mercado,39.47192,-0.37835
5432823,12282162,CIUTAT VELLA,EL CARME,Entire home/apt,111.25,3,1.0,2.0,2,1,48,1.2207240256071261,Mercado,39.48017,-0.38102
5436669,219476,LA SAIDIA,MORVEDRE,Entire home/apt,73.0,4,3.0,3.0,5,4,60,1.8571783726167403,Mercado,39.48626,-0.37273
5578177,28921041,CIUTAT VELLA,LA XEREA,Entire home/apt,143.75,4,2.0,3.0,2,1,10,0.4857222600078493,Mercado,39.47256,-0.37198
5579434,8704211,EXTRAMURS,LA PETXINA,Entire home/apt,82.25,5,3.0,3.0,5,2,309,1.054532874166627,Mercado,39.471656799316406,-0.3884080052375793
5588671,28976065,L'EIXAMPLE,RUSSAFA,Entire home/apt,142.0,4,2.0,3.0,6,1,247,1.1127243052646523,Mercado,39.45984,-0.37758
5592556,28994960,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,142.25,4,1.0,3.0,3,3,275,0.13855298479747566,Mercado,39.47102,-0.37669
5680938,29452818,QUATRE CARRERES,NA ROVELLA,Entire home/apt,81.0,7,4.0,7.0,3,1,0,2.5018648824583103,Mercado,39.44812,-0.3686
5754905,14073448,CIUTAT VELLA,EL CARME,Entire home/apt,100.66666666666667,2,1.0,1.0,4,1,81,0.8942377429960421,Mercado,39.4775,-0.37936
5788831,30035149,CAMINS AL GRAU,CAMI FONDO,Entire home/apt,90.75,4,2.0,4.0,4,1,1,1.9238184911526472,Mercado,39.46582,-0.35456
5794235,10489482,EXTRAMURS,EL BOTANIC,Entire home/apt,168.33333333333334,3,2.0,2.0,2,1,21,0.979188405737059,Mercado,39.47527,-0.3853
5955158,30912672,CAMINS AL GRAU,ALBORS,Entire home/apt,112.5,2,1.0,1.0,2,15,60,1.927236996738526,Mercado,39.46959,-0.35392
5955816,30912672,CAMINS AL GRAU,ALBORS,Entire home/apt,113.33333333333333,2,1.0,1.0,2,15,67,1.927250936414789,Mercado,39.46958,-0.35392
5956116,30912672,CAMINS AL GRAU,ALBORS,Entire home/apt,168.0,6,3.0,5.0,2,15,164,1.9315165326152441,Mercado,39.4696,-0.35387
5956427,30912672,CAMINS AL GRAU,ALBORS,Entire home/apt,165.5,6,3.0,5.0,2,15,66,1.9315165326152441,Mercado,39.4696,-0.35387
5956789,30912672,CAMINS AL GRAU,ALBORS,Entire home/apt,157.0,6,3.0,5.0,2,15,139,1.9315165326152441,Mercado,39.4696,-0.35387
5957076,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,124.0,6,3.0,5.0,2,15,130,1.4843964057043377,Mercado,39.47375,-0.35985
5957142,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,126.0,6,3.0,5.0,2,15,157,1.4843964057043377,Mercado,39.47375,-0.35985
5957190,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,124.0,6,3.0,5.0,2,15,207,1.4941268392154128,Mercado,39.47387,-0.35978
5957237,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,126.0,6,3.0,5.0,2,15,204,1.4941268392154128,Mercado,39.47387,-0.35978
5988649,31092355,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,Entire home/apt,120.75,5,3.0,4.0,1,1,146,2.272308382737294,Mercado,39.4549,-0.35826
6036966,462800,CIUTAT VELLA,LA SEU,Entire home/apt,143.66666666666666,3,1.0,2.0,1,1,241,0.555299004674121,Mercado,39.47478942211089,-0.3765915607986238
6073436,734381,L'EIXAMPLE,RUSSAFA,Entire home/apt,93.0,2,1.0,1.0,30,2,205,0.839613726139315,Mercado,39.46235,-0.37794
6111377,31708005,EL PLA DEL REAL,MESTALLA,Entire home/apt,105.0,4,1.0,2.0,3,2,171,1.4825697563220985,Mercado,39.46792,-0.35927
6308174,32815342,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,114.75,4,2.0,2.0,4,3,230,1.7346611566880075,Mercado,39.45934,-0.36138
6339285,211991268,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,128.0,4,1.0,2.0,1,79,276,0.25081720132785046,Mercado,39.47128,-0.37416
6346924,14031964,CAMINS AL GRAU,AIORA,Entire home/apt,114.0,5,2.0,3.0,3,2,0,2.7628879907422474,Mercado,39.4638,-0.34514
6406953,33416440,CIUTAT VELLA,EL PILAR,Entire home/apt,117.0,5,3.0,3.0,5,2,178,0.7955025264475769,Mercado,39.47591,-0.38118
6447081,33660292,L'EIXAMPLE,RUSSAFA,Entire home/apt,109.5,4,2.0,2.0,2,1,162,1.0084819926103747,Mercado,39.46177,-0.37091
6656626,34840363,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,117.25,2,1.0,1.0,3,2,337,0.35920343079662176,Mercado,39.473,-0.3758
6699034,18589006,CAMINS AL GRAU,AIORA,Entire home/apt,157.33333333333334,4,2.0,3.0,6,1,317,2.7149773410944413,Mercado,39.46413,-0.34561
6873422,33657693,EXTRAMURS,LA ROQUETA,Entire home/apt,103.75,2,0.0,2.0,2,1,214,0.3082604137475921,Mercado,39.46705,-0.37681
7096025,12044109,CIUTAT VELLA,EL MERCAT,Entire home/apt,160.75,2,2.0,2.0,1,34,333,0.41130565318757367,Mercado,39.4734659,-0.376993
7209862,1099860,L'EIXAMPLE,RUSSAFA,Entire home/apt,237.0,4,2.0,4.0,60,1,364,1.186439022998358,Mercado,39.46205,-0.36687
7213312,37767162,CIUTAT VELLA,EL CARME,Entire home/apt,94.0,2,1.0,1.0,11,1,140,0.8079231621357132,Mercado,39.47691,-0.37829
7231878,37865832,LA SAIDIA,MARXALENES,Entire home/apt,147.0,5,3.0,4.0,2,1,29,1.601058501624388,Mercado,39.48377,-0.38086
7254820,13553868,EXTRAMURS,ARRANCAPINS,Entire home/apt,117.5,4,2.0,2.0,3,1,158,0.9244409343125445,Mercado,39.46296,-0.38248
7448657,39011399,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,120.0,6,3.0,5.0,3,1,112,1.5108876618297724,Mercado,39.46241,-0.3616
7488823,48542379,CIUTAT VELLA,EL CARME,Entire home/apt,225.25,6,3.0,5.0,2,7,78,1.07868658664702,Mercado,39.47915,-0.3797
7553881,14932075,JESUS,LA RAIOSA,Entire home/apt,123.75,4,2.0,3.0,3,1,266,1.6941302870623116,Mercado,39.45573,-0.38392
7600872,5331828,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,106.75,6,2.0,2.0,3,2,204,0.3877324260232856,Mercado,39.46875,-0.38067
7612099,2037083,L'EIXAMPLE,RUSSAFA,Entire home/apt,132.75,3,2.0,2.0,28,12,52,0.912454454408714,Mercado,39.4616,-0.37605
7634577,7758577,EXTRAMURS,LA PETXINA,Entire home/apt,248.75,4,2.0,3.0,2,1,144,1.210654124050161,Mercado,39.47257,-0.39
7662513,40218593,QUATRE CARRERES,EN CORTS,Entire home/apt,110.75,6,3.0,5.0,3,2,130,1.5661933703607624,Mercado,39.4564,-0.37076
7707737,16713574,CIUTAT VELLA,EL PILAR,Entire home/apt,111.66666666666667,4,1.0,2.0,5,1,63,0.5191276927267652,Mercado,39.47244,-0.38135
7774138,4676555,EL PLA DEL REAL,MESTALLA,Entire home/apt,98.75,4,3.0,3.0,3,1,149,1.7535366380497102,Mercado,39.46851,-0.35601
7913593,5645825,CIUTAT VELLA,EL CARME,Entire home/apt,257.6666666666667,4,2.0,2.0,2,1,49,1.216610575787218,Mercado,39.48016,-0.38091
7933900,1428128,LA SAIDIA,MORVEDRE,Entire home/apt,100.5,4,2.0,3.0,5,3,48,1.653935794249253,Mercado,39.48467,-0.37637
7974734,42085875,CIUTAT VELLA,LA SEU,Entire home/apt,214.5,4,2.0,2.0,7,3,197,0.830377484803562,Mercado,39.47725,-0.37699
8127790,28994960,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,115.0,4,1.0,2.0,3,3,285,0.25579757146302956,Mercado,39.46889,-0.3791
8178275,42986544,L'EIXAMPLE,RUSSAFA,Entire home/apt,251.66666666666666,6,2.0,4.0,2,1,50,0.8618996548442177,Mercado,39.46229,-0.37389
8217456,34721606,CIUTAT VELLA,LA SEU,Entire home/apt,120.75,4,1.0,2.0,3,3,272,0.9045761171311417,Mercado,39.47793,-0.37609
8220029,35583945,EXTRAMURS,EL BOTANIC,Entire home/apt,96.0,4,2.0,3.0,30,1,173,1.058688049974109,Mercado,39.4757,-0.38604
8267698,41836277,L'EIXAMPLE,RUSSAFA,Entire home/apt,126.75,4,1.0,3.0,4,1,82,0.9906983752450224,Mercado,39.46106,-0.37414
8268757,34721606,CIUTAT VELLA,LA SEU,Entire home/apt,113.25,4,1.0,2.0,2,3,264,0.9605001590941019,Mercado,39.4784,-0.37535
8399312,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,120.0,6,3.0,5.0,2,15,92,1.4898957361437668,Mercado,39.47389,-0.35984
8399670,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,117.75,6,3.0,5.0,2,15,129,1.474928574612526,Mercado,39.47361,-0.35991
8399843,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,123.75,6,3.0,5.0,2,15,106,1.474928574612526,Mercado,39.47361,-0.35991
8399979,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,124.75,6,3.0,5.0,2,15,113,1.474928574612526,Mercado,39.47361,-0.35991
8400164,30912672,EL PLA DEL REAL,MESTALLA,Entire home/apt,117.25,6,3.0,5.0,2,15,125,1.474928574612526,Mercado,39.47361,-0.35991
8424816,44368908,CIUTAT VELLA,LA SEU,Entire home/apt,182.0,4,2.0,2.0,2,1,296,0.8547919268925498,Mercado,39.47725,-0.37392
8581384,40118441,CIUTAT VELLA,EL CARME,Entire home/apt,75.66666666666667,2,0.0,1.0,3,1,179,1.0223635122502563,Mercado,39.47869,-0.37939
8588882,27661161,LA SAIDIA,TORMOS,Entire home/apt,100.0,6,2.0,4.0,2,3,272,2.0077820940467457,Mercado,39.48779,-0.37829
8875445,46449314,EXTRAMURS,EL BOTANIC,Entire home/apt,327.25,8,4.0,8.0,2,1,247,1.41778578004818,Mercado,39.4777107,-0.3893125
8935541,46716922,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,147.75,6,4.0,4.0,4,1,148,2.579658288317169,Mercado,39.45919,-0.34965
8959659,46827124,CIUTAT VELLA,LA XEREA,Entire home/apt,129.75,3,1.0,2.0,1,1,323,0.5226165529213024,Mercado,39.47412,-0.37397
8977764,17767166,CIUTAT VELLA,EL CARME,Entire home/apt,540.25,8,4.0,5.0,3,1,8,0.8521538236194011,Mercado,39.47626,-0.3817
9010360,15700214,CAMINS AL GRAU,AIORA,Entire home/apt,112.75,6,2.0,4.0,2,1,23,2.964172757511612,Mercado,39.46516,-0.34237
9018130,920336,L'EIXAMPLE,RUSSAFA,Entire home/apt,110.25,2,0.0,2.0,3,4,257,1.2053235741355803,Mercado,39.46148,-0.36737
9103409,43215793,L'EIXAMPLE,RUSSAFA,Entire home/apt,181.0,4,2.0,3.0,2,1,318,0.803947071758594,Mercado,39.46263,-0.37518
9286274,48220663,L'EIXAMPLE,RUSSAFA,Entire home/apt,81.0,4,1.0,2.0,14,1,42,1.2145975373497184,Mercado,39.45888,-0.37632
9359032,47456479,EXTRAMURS,EL BOTANIC,Entire home/apt,73.25,2,1.0,2.0,1,1,62,1.0151259594520494,Mercado,39.47538,-0.38572
9537245,7300084,CAMINS AL GRAU,AIORA,Entire home/apt,157.5,7,4.0,4.0,3,3,0,2.5582162826830785,Mercado,39.46569,-0.34705
9600750,2037083,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,164.0,4,2.0,2.0,28,9,159,1.562372182412542,Mercado,39.45752,-0.36753
9765224,50354698,EXTRAMURS,EL BOTANIC,Entire home/apt,61.0,2,0.0,1.0,10,1,28,0.9567591502589674,Mercado,39.47408,-0.38603
